食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
苦瓜,267.0,100.0,167.0,133.0,150.0,100.0,100.0,183.0,200.0,166.0,100.0,75.0,100.0,104.0,
青椒,150.0,116.0,125.0,133.0,117.0,83.0,117.0,133.0,133.0,133.0,100.0,67.0,117.0,120.0,
芹菜,267.0,166.0,200.0,200.0,183.0,100.0,183.0,200.0,200.0,200.0,125.0,100.0,200.0,160.0,
四季豆,267.0,200.0,250.0,233.0,233.0,133.0,200.0,233.0,250.0,250.0,0.0,117.0,0.0,184.0,
牛蒡,100.0,83.0,67.0,100.0,83.0,83.0,75.0,83.0,83.0,83.0,80.0,50.0,83.0,82.0,
生薑,166.0,117.0,133.0,133.0,116.0,100.0,117.0,100.0,166.0,133.0,100.0,83.0,83.0,100.0,
芋頭,108.0,83.0,83.0,100.0,83.0,100.0,83.0,75.0,91.0,91.0,82.0,75.0,92.0,88.0,
綠竹筍,200.0,0.0,0.0,0.0,0.0,0.0,117.0,116.0,0.0,166.0,75.0,0.0,0.0,0.0,
洋蔥,83.0,50.0,50.0,58.0,50.0,41.0,58.0,50.0,66.0,58.0,48.0,33.0,50.0,52.0,
綠蘆筍,267.0,266.0,0.0,0.0,0.0,0.0,267.0,200.0,0.0,300.0,167.0,0.0,0.0,0.0,
筊白筍,267.0,250.0,233.0,266.0,217.0,0.0,250.0,250.0,233.0,216.0,200.0,0.0,250.0,0.0,
大芥菜,133.0,86.0,133.0,0.0,117.0,83.0,67.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,
青蒜,533.0,333.0,0.0,300.0,333.0,250.0,233.0,367.0,500.0,416.0,204.0,0.0,283.0,252.0,
蒜頭,200.0,200.0,183.0,200.0,183.0,166.0,183.0,183.0,200.0,200.0,160.0,117.0,167.0,168.0,
甘藍芽,233.0,183.0,0.0,233.0,0.0,183.0,183.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,
芥藍,200.0,92.0,133.0,116.0,117.0,100.0,100.0,117.0,116.0,116.0,60.0,58.0,92.0,0.0,
莧菜,133.0,75.0,133.0,83.0,117.0,66.0,100.0,0.0,100.0,66.0,63.0,58.0,83.0,68.0,
本島萵苣,166.0,116.0,142.0,116.0,133.0,0.0,100.0,0.0,133.0,133.0,0.0,58.0,125.0,0.0,
萵苣,166.0,110.0,142.0,116.0,133.0,0.0,100.0,142.0,116.0,133.0,0.0,0.0,0.0,0.0,
茼蒿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
青花苔,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,
金針菜乾,600.0,500.0,533.0,600.0,533.0,533.0,583.0,533.0,933.0,800.0,0.0,750.0,750.0,0.0,
冬瓜,58.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0,50.0,50.0,42.0,25.0,50.0,40.0,
扁蒲,100.0,50.0,50.0,66.0,50.0,50.0,58.0,0.0,50.0,66.0,0.0,42.0,50.0,0.0,
甜碗豆,267.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,
碗豆,267.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,
甜玉米,133.0,72.0,75.0,83.0,66.0,75.0,67.0,83.0,100.0,75.0,60.0,50.0,100.0,68.0,
香菇乾,1800.0,1667.0,1670.0,1666.0,1500.0,1660.0,1833.0,1670.0,1667.0,1667.0,0.0,1250.0,1250.0,0.0,
香菇溼,216.0,216.0,183.0,200.0,150.0,166.0,183.0,200.0,200.0,200.0,165.0,117.0,200.0,164.0,
黑色木耳,166.0,116.0,117.0,133.0,100.0,116.0,117.0,116.0,150.0,116.0,108.0,100.0,117.0,112.0,
香蕉,58.0,56.0,58.0,58.0,50.0,50.0,42.0,58.0,58.0,58.0,50.0,0.0,58.0,0.0,
鳳梨17號,41.0,41.0,41.0,41.0,33.0,41.0,33.0,46.0,41.0,41.0,42.0,0.0,58.0,40.0,
番石榴世紀,91.0,55.0,0.0,83.0,0.0,0.0,50.0,0.0,0.0,0.0,36.0,0.0,115.0,0.0,
木瓜,58.0,50.0,50.0,66.0,45.0,50.0,42.0,50.0,50.0,66.0,33.0,0.0,58.0,40.0,
小西瓜,33.0,33.0,30.0,33.0,25.0,30.0,30.0,33.0,30.0,33.0,32.0,0.0,25.0,30.0,
甜瓜,66.0,75.0,67.0,83.0,58.0,0.0,75.0,67.0,67.0,0.0,72.0,0.0,82.0,0.0,
洋香瓜,66.0,83.0,83.0,83.0,83.0,0.0,83.0,83.0,83.0,83.0,78.0,0.0,82.0,82.0,
海梨柑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
文旦,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,
柳橙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,
椪柑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
楊桃,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,
蓮霧,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
鶯歌桃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
紅柿子,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,
巨峰葡萄,150.0,150.0,133.0,166.0,133.0,150.0,117.0,150.0,133.0,166.0,110.0,0.0,132.0,136.0,
黑葉荔枝,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
在來芒果,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
新世紀梨,0.0,0.0,117.0,0.0,108.0,0.0,0.0,108.0,0.0,116.0,120.0,0.0,148.0,0.0,
棗子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
紅肉李,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
玉李,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
荔枝玉荷,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
鳳梨開英,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
桶柑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
檸檬,50.0,58.0,41.0,41.0,41.0,83.0,50.0,41.0,41.0,50.0,58.0,0.0,32.0,0.0,
茂谷柑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,
白柚,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
甜桃,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,
水蜜桃,200.0,216.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,
牛心柿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
甜柿,166.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,148.0,0.0,
橫山梨,108.0,0.0,50.0,0.0,41.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,98.0,0.0,
新興梨,125.0,116.0,117.0,0.0,108.0,0.0,0.0,117.0,116.0,116.0,0.0,0.0,98.0,100.0,
大西瓜,58.0,42.0,41.0,46.0,41.0,41.0,42.0,41.0,41.0,41.0,42.0,0.0,32.0,38.0,
無子西瓜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,
枇杷,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
番石榴珍珠,91.0,66.0,75.0,83.0,0.0,41.0,0.0,75.0,50.0,83.0,36.0,0.0,115.0,56.0,
金煌芒果,58.0,66.0,67.0,91.0,58.0,83.0,58.0,67.0,58.0,66.0,58.0,0.0,82.0,0.0,
愛文芒果,0.0,100.0,100.0,0.0,83.0,100.0,83.0,100.0,100.0,0.0,65.0,0.0,115.0,88.0,
釋迦,133.0,116.0,117.0,133.0,100.0,116.0,100.0,0.0,100.0,116.0,0.0,0.0,98.0,0.0,
龍眼,83.0,83.0,0.0,83.0,0.0,50.0,50.0,75.0,83.0,83.0,0.0,0.0,82.0,72.0,
虱目魚,166.0,150.0,150.0,150.0,133.0,150.0,133.0,150.0,150.0,150.0,142.0,125.0,150.0,136.0,
吳郭魚,267.0,150.0,133.0,150.0,133.0,133.0,100.0,150.0,133.0,158.0,133.0,167.0,133.0,132.0,
鰱魚,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
赤宗,666.0,500.0,670.0,500.0,366.0,533.0,580.0,670.0,533.0,533.0,0.0,633.0,717.0,508.0,
加臘,0.0,333.0,333.0,0.0,266.0,533.0,583.0,400.0,0.0,300.0,0.0,333.0,717.0,0.0,
盤仔魚,0.0,366.0,400.0,450.0,300.0,433.0,580.0,400.0,366.0,366.0,380.0,400.0,533.0,380.0,
白鯧,750.0,833.0,670.0,666.0,450.0,0.0,670.0,1000.0,0.0,666.0,0.0,0.0,0.0,0.0,
旗魚,0.0,300.0,400.0,0.0,250.0,266.0,333.0,333.0,300.0,366.0,280.0,267.0,300.0,280.0,
鮪魚,333.0,333.0,417.0,400.0,300.0,333.0,420.0,427.0,333.0,333.0,330.0,400.0,333.0,336.0,
肉魚,466.0,400.0,480.0,450.0,300.0,333.0,500.0,333.0,400.0,400.0,430.0,400.0,533.0,436.0,
紅目鰱,666.0,500.0,580.0,583.0,366.0,500.0,670.0,670.0,583.0,0.0,480.0,633.0,750.0,0.0,
烏賊,267.0,267.0,250.0,266.0,200.0,266.0,420.0,200.0,267.0,283.0,260.0,400.0,300.0,264.0,
白帶魚,0.0,366.0,250.0,400.0,250.0,300.0,500.0,250.0,333.0,333.0,380.0,583.0,583.0,0.0,
鯖魚,0.0,216.0,0.0,0.0,200.0,200.0,250.0,0.0,0.0,233.0,230.0,267.0,333.0,0.0,
白口,0.0,300.0,200.0,300.0,250.0,266.0,333.0,200.0,300.0,266.0,0.0,300.0,500.0,0.0,
海鰻,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,
金線魚,0.0,316.0,300.0,350.0,300.0,333.0,580.0,283.0,350.0,0.0,340.0,350.0,583.0,0.0,
黃花魚,466.0,267.0,0.0,0.0,250.0,266.0,420.0,0.0,0.0,300.0,250.0,267.0,300.0,0.0,
黑鯧,0.0,333.0,0.0,300.0,266.0,333.0,580.0,333.0,300.0,300.0,380.0,400.0,533.0,0.0,
草蝦,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,
厚殼蝦,350.0,300.0,183.0,266.0,183.0,200.0,420.0,183.0,266.0,266.0,0.0,0.0,400.0,0.0,
里肌肉,250.0,217.0,217.0,200.0,200.0,225.0,217.0,233.0,216.0,216.0,167.0,216.0,200.0,216.0,
後腿肉,250.0,183.0,200.0,183.0,200.0,183.0,200.0,225.0,183.0,166.0,150.0,183.0,183.0,208.0,
五花肉,250.0,200.0,217.0,200.0,200.0,200.0,217.0,233.0,216.0,216.0,200.0,216.0,200.0,216.0,
牛腱,300.0,300.0,0.0,0.0,283.0,283.0,250.0,367.0,300.0,0.0,300.0,300.0,300.0,296.0,
腿肉,333.0,333.0,0.0,0.0,300.0,300.0,230.0,367.0,333.0,0.0,300.0,300.0,367.0,304.0,
腩肉,300.0,300.0,0.0,0.0,283.0,266.0,230.0,383.0,300.0,0.0,300.0,300.0,300.0,296.0,
肉雞,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,
土雞,280.0,250.0,250.0,250.0,233.0,250.0,250.0,250.0,250.0,250.0,200.0,250.0,250.0,248.0,
仿雞,0.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,150.0,0.0,200.0,0.0,
鴨子,200.0,167.0,183.0,166.0,175.0,166.0,167.0,170.0,166.0,166.0,183.0,150.0,183.0,168.0,
雞,63.0,63.0,63.0,63.0,62.0,63.0,63.0,63.0,63.0,62.0,58.0,62.0,57.0,57.0,
鴨,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,85.0,0.0,83.0,83.0,0.0,
