食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
甜碗豆,216.0,133.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0
碗豆,216.0,133.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,167.0,100.0,117.0,0.0,117.0
甜玉米,83.0,58.0,58.0,58.0,41.0,58.0,58.0,58.0,55.0,50.0,55.0,42.0,58.0,55.0,58.0
香菇乾,1,500.0,1,667.0,1,670.0,1,166.0,1,500.0,1,000.0,200.0,2,000.0,1,500.0,1,160.0,0.0,1,250.0,1,667.0,0.0,1,166.0
香菇溼,216.0,166.0,167.0,166.0,150.0,166.0,167.0,167.0,200.0,200.0,150.0,150.0,167.0,160.0,167.0
黑色木耳,166.0,116.0,117.0,116.0,100.0,116.0,117.0,133.0,133.0,116.0,116.0,117.0,125.0,120.0,125.0
香蕉,50.0,58.0,58.0,58.0,58.0,66.0,62.0,58.0,58.0,58.0,50.0,0.0,48.0,52.0,58.0
鳳梨17號,46.0,41.0,41.0,33.0,33.0,41.0,42.0,41.0,41.0,41.0,42.0,0.0,32.0,38.0,42.0
番石榴世紀,58.0,58.0,0.0,58.0,0.0,41.0,42.0,0.0,0.0,0.0,50.0,0.0,32.0,0.0,65.0
木瓜,50.0,58.0,50.0,58.0,50.0,58.0,62.0,58.0,50.0,50.0,50.0,0.0,48.0,0.0,48.0
小西瓜,33.0,33.0,30.0,30.0,25.0,33.0,30.0,30.0,30.0,30.0,25.0,0.0,17.0,28.0,25.0
甜瓜,83.0,82.0,75.0,75.0,67.0,0.0,83.0,83.0,0.0,0.0,83.0,0.0,65.0,0.0,82.0
洋香瓜,92.0,83.0,83.0,83.0,75.0,83.0,75.0,83.0,75.0,83.0,50.0,0.0,48.0,72.0,48.0
海梨柑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
文旦,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
柳橙,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,60.0,0.0,58.0,0.0,65.0
椪柑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楊桃,0.0,67.0,75.0,0.0,0.0,0.0,67.0,83.0,0.0,0.0,70.0,0.0,42.0,0.0,0.0
蓮霧,100.0,116.0,92.0,100.0,67.0,100.0,117.0,100.0,92.0,0.0,120.0,0.0,98.0,0.0,148.0
鶯歌桃,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
紅柿子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
巨峰葡萄,117.0,150.0,150.0,150.0,117.0,150.0,150.0,150.0,133.0,133.0,133.0,0.0,115.0,136.0,142.0
黑葉荔枝,58.0,67.0,50.0,50.0,41.0,0.0,0.0,50.0,0.0,58.0,42.0,0.0,42.0,0.0,58.0
在來芒果,117.0,116.0,75.0,83.0,75.0,0.0,83.0,83.0,0.0,83.0,0.0,0.0,115.0,98.0,115.0
新世紀梨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0
棗子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
紅肉李,0.0,83.0,83.0,66.0,83.0,0.0,83.0,83.0,0.0,100.0,0.0,0.0,98.0,85.0,115.0
玉李,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,98.0
荔枝玉荷,83.0,133.0,133.0,100.0,83.0,0.0,108.0,133.0,100.0,100.0,75.0,0.0,82.0,0.0,98.0
鳳梨開英,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
桶柑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
檸檬,92.0,83.0,83.0,83.0,67.0,83.0,83.0,83.0,83.0,83.0,75.0,0.0,82.0,0.0,82.0
茂谷柑,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
白柚,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
甜桃,0.0,85.0,100.0,83.0,83.0,0.0,100.0,117.0,0.0,0.0,0.0,0.0,200.0,0.0,158.0
水蜜桃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,200.0
牛心柿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
甜柿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
橫山梨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新興梨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,0.0,0.0,0.0,0.0
大西瓜,41.0,41.0,33.0,41.0,30.0,41.0,42.0,33.0,42.0,41.0,33.0,0.0,32.0,36.0,37.0
無子西瓜,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,42.0
枇杷,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
番石榴珍珠,58.0,58.0,50.0,66.0,41.0,41.0,0.0,58.0,50.0,50.0,50.0,0.0,32.0,41.0,65.0
金煌芒果,75.0,0.0,117.0,75.0,100.0,116.0,83.0,117.0,65.0,66.0,65.0,0.0,65.0,0.0,82.0
愛文芒果,133.0,133.0,117.0,100.0,100.0,98.0,125.0,133.0,100.0,100.0,58.0,0.0,115.0,110.0,98.0
釋迦,0.0,116.0,117.0,0.0,0.0,133.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
龍眼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
虱目魚,133.0,150.0,150.0,150.0,133.0,133.0,133.0,150.0,133.0,158.0,,133.0,150.0,146.0,133.0
吳郭魚,133.0,133.0,133.0,133.0,133.0,133.0,133.0,150.0,133.0,158.0,,117.0,133.0,132.0,133.0
鰱魚,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,117.0,0.0,0.0,0.0
赤宗,500.0,467.0,500.0,500.0,366.0,533.0,580.0,670.0,500.0,500.0,,417.0,717.0,516.0,500.0
加臘,0.0,333.0,333.0,0.0,266.0,533.0,580.0,400.0,0.0,333.0,,300.0,750.0,0.0,0.0
盤仔魚,0.0,360.0,400.0,400.0,300.0,433.0,500.0,400.0,350.0,350.0,,417.0,583.0,416.0,400.0
白鯧,533.0,833.0,670.0,583.0,450.0,450.0,700.0,1,000.0,0.0,0.0,,0.0,1,333.0,0.0,500.0
旗魚,0.0,316.0,400.0,266.0,250.0,266.0,333.0,333.0,330.0,300.0,,266.0,267.0,0.0,300.0
鮪魚,0.0,333.0,417.0,450.0,300.0,333.0,420.0,427.0,350.0,350.0,,383.0,333.0,370.0,333.0
肉魚,466.0,367.0,300.0,450.0,300.0,333.0,533.0,333.0,280.0,350.0,,417.0,667.0,368.0,333.0
紅目鰱,580.0,420.0,580.0,583.0,366.0,500.0,420.0,670.0,550.0,400.0,,500.0,533.0,442.0,400.0
烏賊,267.0,250.0,200.0,266.0,200.0,266.0,333.0,200.0,265.0,266.0,,333.0,283.0,262.0,266.0
白帶魚,0.0,266.0,0.0,350.0,250.0,255.0,580.0,250.0,300.0,300.0,,400.0,583.0,362.0,300.0
鯖魚,0.0,216.0,0.0,0.0,200.0,116.0,250.0,0.0,0.0,0.0,,267.0,317.0,0.0,0.0
白口,0.0,300.0,200.0,266.0,250.0,266.0,420.0,200.0,210.0,300.0,,267.0,583.0,326.0,233.0
海鰻,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,,400.0,267.0,0.0,0.0
金線魚,0.0,320.0,300.0,350.0,300.0,333.0,250.0,283.0,300.0,0.0,,300.0,533.0,0.0,400.0
黃花魚,0.0,267.0,0.0,0.0,250.0,266.0,580.0,0.0,0.0,0.0,,267.0,300.0,0.0,0.0
黑鯧,0.0,333.0,333.0,300.0,266.0,266.0,420.0,333.0,333.0,300.0,,400.0,633.0,0.0,300.0
草蝦,0.0,0.0,0.0,0.0,0.0,0.0,580.0,670.0,0.0,0.0,,0.0,0.0,0.0,0.0
厚殼蝦,300.0,250.0,167.0,266.0,183.0,200.0,420.0,183.0,250.0,250.0,,0.0,367.0,0.0,200.0
里肌肉,233.0,200.0,,233.0,,200.0,217.0,,233.0,0.0,,0.0,0.0,0.0,200.0
後腿肉,233.0,200.0,,200.0,,183.0,167.0,,200.0,0.0,,0.0,0.0,0.0,183.0
五花肉,233.0,216.0,,233.0,,200.0,217.0,,233.0,0.0,,0.0,0.0,0.0,200.0
牛腱,300.0,300.0,,0.0,,283.0,350.0,,0.0,0.0,,283.0,317.0,308.0,283.0
腿肉,333.0,333.0,,0.0,,300.0,333.0,,0.0,0.0,,283.0,367.0,308.0,300.0
腩肉,300.0,300.0,,0.0,,266.0,317.0,,0.0,0.0,,283.0,317.0,300.0,275.0
肉雞,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0
土雞,280.0,250.0,250.0,250.0,233.0,240.0,225.0,250.0,250.0,216.0,183.0,250.0,200.0,0.0,200.0
仿雞,150.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,183.0,150.0,0.0,150.0,0.0,150.0
鴨子,200.0,150.0,167.0,133.0,167.0,166.0,167.0,175.0,167.0,166.0,133.0,125.0,142.0,0.0,133.0
雞,63.0,63.0,64.0,62.0,63.0,62.0,64.0,64.0,62.0,63.0,58.0,62.0,58.0,58.0,58.0
鴨,83.0,83.0,75.0,83.0,75.0,75.0,83.0,83.0,83.0,83.0,75.0,75.0,75.0,0.0,0.0
